'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0049';'145';'Matti';'Koivuluoma';'autonkuljettaja';'Ilmajoki';'KESK';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0092';'145';'Ville';'Muilu';'turvallisuusvalvoja';'Ilmajoki';'PS';'25.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0093';'145';'Esa';'Niemistö';'osastonhoitaja';'Ilmajoki';'PS';'03.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0094';'145';'Veli-Jukka';'Palmu';'eläkeläinen';'Ilmajoki';'PS';'25.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0096';'145';'Petri';'Saunamäki';'Työnjohtaja';'Ilmajoki';'PS';'06.05.2017';'';'';'';'195,52';'';'';'';'';'';'';'195,52';'';'';'';'';'195,52';'195,52';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0085';'145';'Juhana';'Lähdesmäki';'yrittäjä';'Ilmajoki';'KD';'22.05.2017';'';'';'';'512,63';'512,63';'';'';'';'';'';'';'';'';'';'';'512,63';'';'';'';'X';'';'512,63';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0003';'145';'Salme';'Hautala';'hyttiemäntä, eläkeläinen';'Ilmajoki';'SDP';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0025';'151';'Pia';'Jaakkola';'koulutyöntekijä';'Isojoki';'KESK';'08.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0014';'151';'Anna';'Alakortes';'myyjä';'Isojoki';'KOK';'01.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0015';'151';'Toni';'Hautala';'yrittäjä';'Isojoki';'KOK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0016';'151';'Mauri';'Kankaanpää';'ruokakuski';'Isojoki';'KOK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0017';'151';'Jukka';'Maunula';'kihlakunnanulosottomies';'Isojoki';'KOK';'12.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0018';'151';'Juulia';'Penttilä';'koulunkäyntiavustaja';'Isojoki';'KOK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0019';'151';'Juuso';'Rönnholm';'valtiotieteen maisteri, ministerin erityisavustaja';'Isojoki';'KOK';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0020';'151';'Panu';'Saari';'luokanopettaja';'Isojoki';'KOK';'01.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0021';'151';'Erkki';'Syväoja';'kauppias, eläkeläinen';'Isojoki';'KOK';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0022';'151';'Antti';'Herrala';'maanviljelijä, yrittäjä';'Isojoki';'KESK';'05.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0023';'151';'Tero';'Huhtala';'maanviljelijä, koneasentaja';'Isojoki';'KESK';'26.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0033';'151';'Esa';'Saarinen';'rikosylikonstaapeli';'Isojoki';'KESK';'22.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0024';'151';'Marianne';'Jaakkola';'emäntä, eläkeläinen';'Isojoki';'KESK';'22.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0026';'151';'Jukka';'Junttila';'maanviljelijä';'Isojoki';'KESK';'30.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0027';'151';'Kristine';'Kublina';'maatalouslomittaja';'Isojoki';'KESK';'22.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0028';'151';'Jukka-Tapio';'Laine';'rehtori';'Isojoki';'KESK';'27.04.2017';'27.04.2017';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0029';'151';'Tanja';'Nevala';'asiakaspalvelija';'Isojoki';'KESK';'02.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0030';'151';'Juha';'Peltonen';'maanviljelijä, hitsaaja';'Isojoki';'KESK';'02.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0031';'151';'Jari';'Pitkäranta';'talomyyjä, yrittäjä';'Isojoki';'KESK';'30.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0032';'151';'Matti';'Saarikoski';'metsätilallinen';'Isojoki';'KESK';'22.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0034';'151';'Johannes';'Siltaoja';'maanviljelijä, yrittäjä';'Isojoki';'KESK';'28.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0035';'151';'Marko';'Siltaoja';'autonkuljettaja';'Isojoki';'KESK';'29.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0005';'151';'Sari';'Kallio';'yrittäjä';'Isojoki';'PS';'02.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0036';'151';'Simo';'Teikari';'eläkeläinen';'Isojoki';'KESK';'22.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0037';'151';'Jukka';'Vainionpää';'yrittäjä';'Isojoki';'KESK';'22.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0007';'151';'Jorma';'Rantala';'maanviljelijä, eläkeläinen';'Isojoki';'PS';'21.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0008';'151';'Tony';'Vaarainkorpi';'sähköasentaja, kiinteistöpalvelualan työntekijä';'Isojoki';'PS';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0009';'151';'Arja';'Virtanen';'myyjä';'Isojoki';'PS';'14.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0011';'151';'Ari';'Kuusimäki';'autonkuljettaja';'Isojoki';'SDP';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0012';'151';'Pentti';'Kivinen';'autonkuljettaja, eläkeläinen';'Isojoki';'SDP';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0013';'151';'Anja';'Tiikko';'eläkeläinen';'Isojoki';'SDP';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0040';'611';'Joija';'Tikkanen';'tuotepäällikkö';'Pornainen';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0057';'611';'Sari';'Silta';'talous- ja velkaneuvoja';'Pornainen';'SDP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0055';'611';'Liljan-Kukka';'Runolinna';'henkilöstökonsultti';'Pornainen';'SDP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0060';'611';'Mira';'Ohvo-Harhakoski';'sosionomi (amk)';'Pornainen';'VIHR';'09.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0002';'611';'Antti';'Kilpeläinen';'yrittäjä';'Pornainen';'PS';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0005';'611';'Tero';'Nyqvist';'vanhempi konstaapeli';'Pornainen';'PS';'21.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0007';'611';'Kai';'Parviainen';'laitosmies, maanviljelijä';'Pornainen';'PS';'07.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0009';'611';'Karita';'Pekkinen';'yrittäjä, kotiäiti';'Pornainen';'PS';'21.08.2017';'01.09.2017';'';'';'90';'';'';'';'';'';'';'90';'';'';'';'';'90';'90';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0010';'611';'Jukka';'Turunen';'yrittäjä';'Pornainen';'PS';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0011';'611';'Riitta';'Villanen';'laboratorioinsinööri';'Pornainen';'PS';'17.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0012';'611';'Peter';'de Jong';'yrittäjä';'Pornainen';'KOK';'19.04.2017';'';'';'';'676';'0';'0';'0';'596';'80';'';'';'';'';'';'';'676';'80';'';'';'X';'';'596';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0035';'611';'Heikki';'Peisa';'toimistoesimies';'Pornainen';'KESK';'06.05.2017';'';'';'';'275,40';'';'';'';'56,60';'20';'';'148,80';'';'';'';'50';'275,40';'275,40';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0014';'611';'Melina';'Forssell';'yrittäjä';'Pornainen';'KOK';'03.05.2017';'03.05.2017';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0016';'611';'Hanna';'Hoffrén-Pekkarinen';'johdon assistentti';'Pornainen';'KOK';'15.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0018';'611';'Mikael';'Miettinen';'opiskelija, urheilija';'Pornainen';'KOK';'30.08.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0020';'611';'Esa';'Ruskeepää';'työnjohtaja';'Pornainen';'KOK';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Käytin vaaleihin 0 €.'
'0021';'611';'Maria';'Saarinen';'lähihoitaja';'Pornainen';'KOK';'10.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0022';'611';'Esko';'Tuomala';'yrittäjä';'Pornainen';'KOK';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0023';'611';'Mika';'Vilén';'yrittäjä, lentokenttätyöntekijä';'Pornainen';'KOK';'04.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0024';'611';'Hannu';'Aarrelampi';'yrittäjä';'Pornainen';'KESK';'05.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0025';'611';'Aija';'Franti';'maatalousyrittäjä';'Pornainen';'KESK';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0026';'611';'Otto';'Karhunen';'varastomies';'Pornainen';'KESK';'02.05.2017';'';'';'';'145,00';'';'';'';'';'20,00';'';'75,00';'';'';'';'50,00';'145,00';'145,00';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0061';'611';'Petra';'Kyllönen';'bioanalyytikko';'Pornainen';'VIHR';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0027';'611';'Päivi';'Laitinen';'luokanopettaja';'Pornainen';'KESK';'27.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0028';'611';'Roni';'Latostenmaa';'autonkuljettaja';'Pornainen';'KESK';'13.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0029';'611';'Ninna';'Mäenpää';'vuoropäällikkö, kotiäiti';'Pornainen';'KESK';'09.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0030';'611';'Janne';'Niemikorpi';'kuljettaja';'Pornainen';'KESK';'23.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0032';'611';'Terhi';'Niinikoski';'emäntä';'Pornainen';'KESK';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0033';'611';'Merja';'Nikula';'sairaanhoitaja';'Pornainen';'KESK';'04.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0034';'611';'Tero';'Olander';'dipl.ins.';'Pornainen';'KESK';'31.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0036';'611';'Jaana';'Putus';'röntgenhoitaja';'Pornainen';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0037';'611';'Mika';'Ruskeepää';'maanviljelijä';'Pornainen';'KESK';'04.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0038';'611';'Marko';'Sirén';'yksikön päällikkö';'Pornainen';'KESK';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0048';'611';'Jorma';'Laukka';'ekonomi';'Pornainen';'SDP';'21.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0039';'611';'Mari';'Tanner';'myymälävastaava';'Pornainen';'KESK';'31.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0041';'611';'Johanna';'Tukiainen';'lähihoitaja';'Pornainen';'KESK';'26.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0042';'611';'Veera';'Varjalehto';'opiskelija';'Pornainen';'KESK';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0044';'611';'Olavi';'Eloranta';'kouluttaja';'Pornainen';'SDP';'07.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Muut kulut : Polttoaine, en muista eur. '
'0045';'611';'Elina';'Gardin-Kukkonen';'lähihoitaja';'Pornainen';'SDP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0046';'611';'Jyrki';'Halvari';'sopimussihteeri';'Pornainen';'SDP';'01.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0049';'611';'Päivi';'Liu';'diakoni';'Pornainen';'SDP';'15.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0051';'611';'Juha';'Pajunen';'logistiikkapäällikkö';'Pornainen';'SDP';'20.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0052';'611';'Vesa';'Palmgren';'aluepäällikkö';'Pornainen';'SDP';'07.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0053';'611';'Erja';'Palviainen';'tradenomi, BBA (AMK)';'Pornainen';'SDP';'18.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0047';'611';'Teemu';'Kanerva';'projektisuunnittelija';'Pornainen';'SDP';'14.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0056';'611';'Raimo';'Ruotsalainen';'linja-autonkuljettaja';'Pornainen';'SDP';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0058';'611';'Tamara';'Talvituuli';'isännöitsijä';'Pornainen';'SDP';'21.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0059';'611';'Harri';'Virtanen';'yrittäjä';'Pornainen';'SDP';'07.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0006';'611';'Henna';'Nyrhivaara';'fysioterapeutti';'Pornainen';'PS';'02.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0004';'611';'Jenni';'Lastuvuori';'myyjä';'Pornainen';'PS';'09.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0031';'611';'Tea';'Nieminen';'sosionomi';'Pornainen';'KESK';'13.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0043';'611';'Juha';'Virkki';'yrittäjä, sähköteknikko';'Pornainen';'KESK';'07.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0007';'152';'Marjo';'Mäkinen';'sairaanhoitaja';'Isokyrö';'SDP';'29.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0008';'152';'Sami';'Nikula';'myymäläpäällikkö';'Isokyrö';'SDP';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0010';'152';'Simo';'Perkiö';'eläkeläinen';'Isokyrö';'SDP';'29.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0012';'152';'Ulla-Maija';'Vaaraniemi';'koulunkäynnin ja AIP:n ohjaaja';'Isokyrö';'SDP';'01.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0014';'152';'Erja';'Hakola';'yrittäjä';'Isokyrö';'KOK';'08.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0017';'152';'Jenni';'Jaatinen';'opettaja';'Isokyrö';'KOK';'13.05.2017';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0018';'152';'Heli';'Katajamäki';'opettaja';'Isokyrö';'KOK';'20.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0020';'152';'Juha';'Korvola';'yrittäjä';'Isokyrö';'KOK';'09.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0021';'152';'Juhani';'Leskelä';'maanviljelijä, eläkeläinen';'Isokyrö';'KOK';'08.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0023';'152';'Pasi';'Myllyniemi';'tuotepäällikkö';'Isokyrö';'KOK';'29.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
